orig.ident,nCount_RNA,nFeature_RNA,novelty_score,RNA_snn_res.0.8,seurat_clusters
stim_treatment,829,289,0.8431906332387638,1,1
stim_treatment,815,389,0.8896631338509715,5,5
stim_treatment,1492,604,0.8762569341369422,1,1
stim_treatment,770,394,0.899187445568695,5,5
stim_treatment,1971,689,0.8614534690468025,11,11
stim_treatment,1224,450,0.8592617658984165,1,1
stim_treatment,1007,474,0.8910263345436956,1,1
stim_treatment,1813,647,0.8626645516197102,11,11
stim_treatment,1416,531,0.8648174606400196,1,1
stim_treatment,906,429,0.8902073620794805,5,5
stim_treatment,4703,1087,0.8267754686431846,2,2
stim_treatment,1341,543,0.874456310230518,1,1
stim_treatment,1946,546,0.8321902633118269,1,1
stim_treatment,3287,868,0.8355664161840164,15,15
stim_treatment,2330,679,0.8409772654556942,1,1
stim_treatment,1298,513,0.8705037726582969,1,1
stim_treatment,578,328,0.910912229028561,6,6
stim_treatment,2797,747,0.8336457719537305,10,10
stim_treatment,1462,647,0.8881361835537089,1,1
stim_treatment,1110,431,0.8650896106955399,1,1
stim_treatment,3653,931,0.833354372207479,15,15
stim_treatment,2943,851,0.8446545736988843,2,2
stim_treatment,872,407,0.887461241110867,1,1
stim_treatment,1422,585,0.877654292971214,1,1
stim_treatment,2169,661,0.8453183619311051,0,0
stim_treatment,1081,529,0.8976968180681177,5,5
stim_treatment,1346,479,0.8565985666919537,1,1
stim_treatment,3017,840,0.8404127013749902,10,10
stim_treatment,460,248,0.8992374944266269,2,2
stim_treatment,1334,614,0.8921693903229798,1,1
stim_treatment,2727,886,0.8578881950902236,10,10
stim_treatment,1502,476,0.8428974396063605,1,1
stim_treatment,832,336,0.8651481444788557,2,2
stim_treatment,966,428,0.8815624567861057,1,1
stim_treatment,969,465,0.8932229563949956,5,5
stim_treatment,1096,585,0.9103053683085331,6,6
stim_treatment,457,251,0.9021613994523668,1,1
stim_treatment,1267,579,0.8903891277494427,1,1
stim_treatment,1207,473,0.8679802805064332,1,1
stim_treatment,569,344,0.9206733509594844,1,1
stim_treatment,1037,402,0.8635335226655201,0,0
stim_treatment,1044,428,0.8717140935895518,1,1
stim_treatment,932,413,0.8809645158743111,1,1
stim_treatment,942,523,0.9140736919850223,3,3
stim_treatment,3698,1004,0.8413008840044662,2,2
stim_treatment,1845,778,0.8851753857128314,5,5
stim_treatment,5101,1183,0.8288215803461488,10,10
stim_treatment,996,453,0.8858800731391187,8,8
stim_treatment,1393,548,0.8711269536530044,4,4
stim_treatment,964,354,0.8542015615099532,1,1
stim_treatment,1183,581,0.899508576221393,6,6
stim_treatment,762,456,0.9226253946044428,5,5
stim_treatment,1560,698,0.8906183692577194,13,13
stim_treatment,2349,726,0.8487202333811645,2,2
stim_treatment,471,275,0.9125752392450837,6,6
stim_treatment,1637,594,0.8630194255454462,1,1
stim_treatment,539,273,0.8918482452735572,6,6
stim_treatment,966,433,0.8832522946396542,5,5
stim_treatment,1432,526,0.8621783500712182,1,1
stim_treatment,1035,506,0.8969167555920361,1,1
stim_treatment,191,104,0.8842629696962797,1,1
stim_treatment,1456,605,0.8794225285684893,1,1
stim_treatment,2471,731,0.844098082027673,2,2
stim_treatment,742,347,0.8850076709131054,1,1
stim_treatment,1112,427,0.8635382098601981,1,1
stim_treatment,4067,1091,0.8416719277838812,2,2
stim_treatment,517,275,0.8989648775591151,3,3
stim_treatment,3940,976,0.8314429033522475,15,15
stim_treatment,1417,606,0.8829406754487397,8,8
stim_treatment,962,350,0.8528054783631648,2,2
stim_treatment,869,435,0.8977446419713542,8,8
stim_treatment,3666,999,0.8415834782667669,2,2
stim_treatment,951,442,0.8882679388654012,8,8
stim_treatment,810,439,0.9085364040351526,1,1
stim_treatment,887,418,0.8891601750267387,5,5
stim_treatment,1017,469,0.8882234003387743,1,1
stim_treatment,1336,473,0.8557347284802409,2,2
stim_treatment,589,283,0.8850846172858388,1,1
stim_treatment,634,363,0.9135706929519081,5,5
stim_treatment,2026,604,0.8410463215667929,2,2
stim_treatment,943,443,0.8896935025283716,1,1
stim_treatment,2026,705,0.8613546072350563,8,8
stim_treatment,1666,549,0.8503565216668294,1,1
stim_treatment,934,452,0.8938816055656207,1,1
stim_treatment,4204,1144,0.8440150950716957,2,2
stim_treatment,956,450,0.8902029854711863,1,1
stim_treatment,3642,867,0.8249757523210919,2,2
stim_treatment,556,321,0.9130917088638989,6,6
stim_treatment,1060,532,0.9010367062691959,5,5
stim_treatment,4677,1176,0.8366306869416847,10,10
stim_treatment,1087,477,0.8821857307386723,5,5
stim_treatment,698,367,0.9018271617642403,5,5
stim_treatment,1254,541,0.8821610038778943,5,5
stim_treatment,3736,1144,0.8561247746530098,2,2
stim_treatment,1606,707,0.8888476572469993,1,1
stim_treatment,1684,467,0.8273508538311214,2,2
stim_treatment,460,285,0.9219181822697848,6,6
stim_treatment,3076,892,0.8458647982776953,10,10
stim_treatment,1615,562,0.857103629157277,1,1
stim_treatment,1086,581,0.910517483357331,6,6
stim_treatment,451,255,0.9066993632349751,6,6
stim_treatment,945,327,0.8451034721982464,1,1
stim_treatment,1022,436,0.8770658105614575,1,1
stim_treatment,1302,659,0.9050521650584024,5,5
stim_treatment,1906,621,0.8515204120325006,2,2
stim_treatment,1421,565,0.8729472871523783,1,1
stim_treatment,2468,643,0.8278081516811971,2,2
stim_treatment,866,457,0.9054978719612656,5,5
stim_treatment,1378,482,0.8546779348453079,1,1
stim_treatment,3158,949,0.8507903915019234,10,10
stim_treatment,1950,786,0.8800583848083934,1,1
stim_treatment,938,408,0.8783586804303177,1,1
stim_treatment,3956,1126,0.8482960763735025,10,10
stim_treatment,1207,470,0.867083607798773,1,1
stim_treatment,1662,623,0.867683391790113,2,2
stim_treatment,796,387,0.892033268351949,5,5
stim_treatment,1619,645,0.8754576531645224,8,8
stim_treatment,3720,766,0.8077843673063362,2,2
stim_treatment,1480,589,0.8737812658605679,1,1
stim_treatment,1325,557,0.8794571875320498,1,1
stim_treatment,2807,716,0.8279328076957087,2,2
stim_treatment,897,348,0.8607375198124039,0,0
stim_treatment,1407,597,0.8817392039045063,8,8
stim_treatment,944,391,0.8713281208576483,0,0
stim_treatment,1591,610,0.8699615134367862,1,1
stim_treatment,2517,672,0.831363235328837,2,2
stim_treatment,587,270,0.8781804176802149,0,0
stim_treatment,4067,1226,0.85570957556953,2,2
stim_treatment,1663,629,0.8689053929461419,1,1
stim_treatment,1243,461,0.8607935943351042,1,1
stim_treatment,1163,467,0.8707380427073848,2,2
stim_treatment,2761,679,0.8229628375717001,2,2
stim_treatment,771,340,0.8768379758580266,1,1
stim_treatment,1502,533,0.8583602536056802,1,1
stim_treatment,896,389,0.8772626680039772,8,8
stim_treatment,1090,511,0.8916827788165486,11,11
stim_treatment,332,182,0.8964488706880329,2,2
stim_treatment,1909,810,0.8865154118709756,5,5
stim_treatment,694,359,0.899250684451162,5,5
stim_treatment,1955,577,0.8389707336243888,2,2
stim_treatment,1140,540,0.8938432475673462,1,1
stim_treatment,1613,561,0.8570063000958049,1,1
stim_treatment,2218,839,0.873818160875915,5,5
stim_treatment,2086,727,0.8620860059358236,1,1
stim_treatment,1412,579,0.8770868409723145,1,1
stim_treatment,2212,673,0.8454997736889187,2,2
stim_treatment,1868,826,0.8916673809066511,6,6
stim_treatment,990,398,0.8678904149485298,1,1
stim_treatment,626,377,0.9212490151292306,6,6
stim_treatment,1218,539,0.885256320625828,11,11
stim_treatment,561,317,0.909819225813357,5,5
stim_treatment,1038,369,0.8510803721678531,1,1
stim_treatment,1279,485,0.8644524128548595,8,8
stim_treatment,1634,688,0.8830892790672604,1,1
stim_treatment,1310,537,0.8757576825296063,5,5
stim_treatment,5984,1425,0.8350071196847615,2,2
stim_treatment,1211,454,0.8618007233837659,1,1
stim_treatment,203,123,0.90570257850991,2,2
stim_treatment,6316,1310,0.8202391185370072,2,2
stim_treatment,3823,976,0.8344814177784947,2,2
stim_treatment,1327,531,0.8726247700887656,8,8
stim_treatment,1521,572,0.8665254750233722,1,1
stim_treatment,2904,1210,0.8902074462357211,6,6
stim_treatment,3196,870,0.8387586525378351,2,2
stim_treatment,944,408,0.877541088821528,5,5
stim_treatment,1754,568,0.8490515453450534,2,2
stim_treatment,745,390,0.9021321825734697,1,1
stim_treatment,977,413,0.8749305354777237,1,1
stim_treatment,1046,443,0.8764285335306526,1,1
stim_treatment,1734,603,0.8583745513547282,2,2
stim_treatment,1332,533,0.8726911576415592,8,8
stim_treatment,916,340,0.8546820573338495,1,1
stim_treatment,1313,579,0.8859666533803329,1,1
stim_treatment,1911,620,0.8510118383810805,1,1
stim_treatment,1687,605,0.8619944760137458,1,1
stim_treatment,1089,529,0.8967503032122953,1,1
stim_treatment,2878,1066,0.8753043469668982,8,8
stim_treatment,2668,623,0.8156265273380903,2,2
stim_treatment,757,393,0.9011136339182695,5,5
stim_treatment,836,438,0.9039314338955747,1,1
stim_treatment,1505,588,0.8715485490527857,8,8
stim_treatment,1582,687,0.8867688770757198,1,1
stim_treatment,1702,575,0.8541325872617596,1,1
stim_treatment,1516,554,0.8625492670323984,1,1
stim_treatment,273,176,0.9217416868868786,6,6
stim_treatment,857,445,0.9029585161911708,5,5
stim_treatment,1168,525,0.8867840226629642,1,1
stim_treatment,2110,911,0.890272838355419,5,5
stim_treatment,462,248,0.8986016518509887,5,5
stim_treatment,532,266,0.8895672214397747,6,6
stim_treatment,5031,1100,0.8216306614377412,2,2
stim_treatment,3478,797,0.8193132714035108,15,15
stim_treatment,1997,870,0.8906613711643908,5,5
stim_treatment,912,459,0.8992626105525421,5,5
stim_treatment,1607,486,0.8379984293697902,2,2
stim_treatment,1309,470,0.8572825145628643,1,1
stim_treatment,2018,804,0.879069698315416,11,11
stim_treatment,1664,634,0.8699024783400655,1,1
stim_treatment,1803,703,0.8743731761238114,1,1
stim_treatment,1630,594,0.8635194411367164,1,1
stim_treatment,2355,761,0.8545054635152605,10,10
stim_treatment,1738,692,0.8765624895338846,2,2
stim_treatment,3373,988,0.8488500774852349,2,2
stim_treatment,950,365,0.8604871385327669,1,1
stim_treatment,928,406,0.8790173080540656,6,6
stim_treatment,647,298,0.8802207464309852,1,1
stim_treatment,4947,1525,0.8616608643483689,2,2
stim_treatment,1975,679,0.859296651648435,2,2
stim_treatment,811,371,0.8832435511404361,1,1
stim_treatment,6510,1449,0.8288976672966888,15,15
stim_treatment,1598,567,0.8595339685317327,1,1
stim_treatment,658,391,0.9197902706343335,6,6
stim_treatment,1575,679,0.8857120051862647,1,1
stim_treatment,715,328,0.88143100524853,1,1
stim_treatment,3551,765,0.8122187640930134,2,2
stim_treatment,442,222,0.8869483717727835,6,6
stim_treatment,737,418,0.9141084573314882,1,1
stim_treatment,958,442,0.8873190024146743,5,5
stim_treatment,1954,636,0.8518752299123594,2,2
stim_treatment,1221,516,0.8788142469074693,8,8
stim_treatment,1114,471,0.877296235239496,1,1
stim_treatment,1819,653,0.8635146159751602,1,1
stim_treatment,614,316,0.8965337633448974,5,5
stim_treatment,1027,626,0.9286099679840001,6,6
stim_treatment,2902,940,0.8586161316444901,2,2
stim_treatment,864,481,0.9133773282156231,5,5
stim_treatment,802,434,0.9081719604428523,11,11
stim_treatment,2057,790,0.8745614816778626,5,5
stim_treatment,1318,566,0.8823368807171078,8,8
stim_treatment,2958,896,0.8505645538702702,2,2
stim_treatment,3331,859,0.8329115688855484,2,2
stim_treatment,1736,569,0.8504614850239994,1,1
stim_treatment,1516,570,0.8664368056399546,1,1
stim_treatment,1753,541,0.8425958759884579,2,2
stim_treatment,630,369,0.9170111034401055,1,1
stim_treatment,831,341,0.8675001681256368,2,2
stim_treatment,3211,911,0.8439754634300549,2,2
stim_treatment,888,431,0.8935238383287442,5,5
stim_treatment,854,410,0.891291627570152,5,5
stim_treatment,2245,888,0.8798038270131576,5,5
stim_treatment,1005,419,0.8734406988239983,6,6
stim_treatment,686,397,0.9162530094398439,6,6
stim_treatment,1536,597,0.8711969570639987,1,1
stim_treatment,633,292,0.8800526831004821,1,1
stim_treatment,1662,550,0.850877568074796,6,6
stim_treatment,2029,849,0.8855935625058656,5,5
stim_treatment,2689,907,0.862379058499564,10,10
stim_treatment,1023,469,0.8874695063133404,8,8
stim_treatment,1154,604,0.9081809363078199,5,5
stim_treatment,1717,585,0.855441225678909,1,1
stim_treatment,1594,600,0.8674977003301001,2,2
stim_treatment,1648,595,0.862466233426995,11,11
stim_treatment,672,346,0.8980348350643053,5,5
stim_treatment,1228,560,0.8896120289770767,5,5
stim_treatment,1536,610,0.8741330384325748,1,1
stim_treatment,4181,1071,0.8366625421532441,2,2
stim_treatment,3895,894,0.8219833965043192,2,2
stim_treatment,1506,517,0.8538829441892524,1,1
stim_treatment,1761,562,0.8471781219743585,2,2
stim_treatment,1058,477,0.8856111991688681,8,8
stim_treatment,2244,729,0.8542846928395005,2,2
stim_treatment,2516,790,0.8520651713078001,1,1
stim_treatment,1262,653,0.9077263151444839,1,1
stim_treatment,2230,887,0.8804227035491793,5,5
stim_treatment,1173,464,0.8687712858214669,11,11
stim_treatment,779,365,0.8861351104608886,1,1
stim_treatment,2866,955,0.861951204129483,5,5
stim_treatment,1715,539,0.8445781359032944,2,2
stim_treatment,1205,514,0.8799008492143415,1,1
stim_treatment,3492,1080,0.856155856259738,10,10
stim_treatment,4504,912,0.810158788398373,2,2
stim_treatment,3409,910,0.8376319920817383,2,2
stim_treatment,673,298,0.8748950086498899,1,1
stim_treatment,1157,591,0.9047619557244898,6,6
stim_treatment,1359,473,0.8537101143650225,1,1
stim_treatment,1278,498,0.8682448266821348,1,1
stim_treatment,1155,485,0.876953417878584,1,1
stim_treatment,2123,656,0.8466925695652974,2,2
stim_treatment,1116,543,0.8973429009774433,8,8
stim_treatment,403,209,0.8905468822346071,5,5
stim_treatment,1550,659,0.8835712650852849,6,6
stim_treatment,1371,583,0.8816179579037202,1,1
stim_treatment,1554,768,0.9040907120159246,1,1
stim_treatment,1684,694,0.8806752023474284,1,1
stim_treatment,1070,560,0.9071772441807044,5,5
stim_treatment,3979,877,0.817551224914949,10,10
stim_treatment,231,125,0.8871633884271232,2,2
stim_treatment,1094,452,0.8736832184511132,1,1
stim_treatment,502,301,0.917748392709289,6,6
stim_treatment,1291,608,0.8948793261149651,5,5
stim_treatment,1394,492,0.8561514404047491,1,1
stim_treatment,775,335,0.8739290898027395,5,5
stim_treatment,1230,536,0.8832519741751613,8,8
stim_treatment,1087,440,0.8706366360326333,8,8
stim_treatment,583,305,0.8982637616036585,8,8
stim_treatment,1305,549,0.8793051423420291,1,1
stim_treatment,2729,824,0.8486391767139482,10,10
stim_treatment,581,305,0.8987487484013832,8,8
stim_treatment,1923,651,0.8567596641282199,1,1
stim_treatment,2036,714,0.8624629416001813,1,1
stim_treatment,892,408,0.8848601077990823,2,2
stim_treatment,741,311,0.8686126466463598,1,1
stim_treatment,582,291,0.8911253596084885,1,1
stim_treatment,4028,993,0.8313106457367089,2,2
stim_treatment,1582,618,0.8724002321413733,1,1
stim_treatment,3096,861,0.8407821562449626,2,2
stim_treatment,2063,858,0.8850469063595351,5,5
stim_treatment,6864,1426,0.8221180754522538,10,10
stim_treatment,1061,354,0.8424464758278476,2,2
stim_treatment,2286,732,0.85276751353122,1,1
stim_treatment,1294,558,0.8826131772212112,1,1
stim_treatment,1545,630,0.8778310845504405,1,1
stim_treatment,4346,886,0.8101597121357645,2,2
stim_treatment,208,149,0.9375008161488327,1,1
stim_treatment,786,423,0.9070663523593688,1,1
stim_treatment,1569,503,0.8453963539339043,2,2
stim_treatment,1261,475,0.8632504228510576,1,1
stim_treatment,1522,525,0.8547469768985099,1,1
stim_treatment,278,189,0.931432111217961,1,1
stim_treatment,1026,403,0.8652200420606031,1,1
stim_treatment,1618,647,0.8759498592887328,1,1
stim_treatment,968,428,0.8812972593019682,5,5
stim_treatment,769,365,0.8878580264223846,1,1
stim_treatment,2416,831,0.8629965632784995,5,5
stim_treatment,2517,744,0.8443609361290175,2,2
stim_treatment,804,393,0.892999620977662,1,1
stim_treatment,1014,496,0.896689169213302,1,1
stim_treatment,1418,572,0.8748982531279692,8,8
stim_treatment,798,391,0.8932371380889096,5,5
stim_treatment,1945,556,0.8346433238612873,2,2
stim_treatment,1615,545,0.852945556864863,1,1
stim_treatment,1280,534,0.8778104098763757,1,1
stim_treatment,1524,484,0.8434992277616343,1,1
stim_treatment,973,516,0.9078136759332013,6,6
stim_treatment,2575,742,0.8415688592001279,2,2
stim_treatment,1527,588,0.8698232837287314,1,1
stim_treatment,1276,498,0.8684349717790861,1,1
stim_treatment,1318,612,0.8932137752783241,5,5
stim_treatment,771,329,0.8718907122384467,1,1
stim_treatment,963,393,0.8695434014545329,5,5
stim_treatment,2692,844,0.8531423946216747,2,2
stim_treatment,1101,582,0.9089797197210175,1,1
stim_treatment,1432,583,0.8763366572240484,1,1
stim_treatment,1491,600,0.8754280201453681,8,8
stim_treatment,692,319,0.8815835042021887,5,5
stim_treatment,1391,505,0.860009558765047,8,8
stim_treatment,6196,1731,0.8539562050089958,10,10
stim_treatment,3329,773,0.8199665509329963,2,2
stim_treatment,1231,536,0.8831510970755259,6,6
stim_treatment,1695,495,0.8344575996779596,2,2
stim_treatment,1220,473,0.8666718359126084,1,1
stim_treatment,1797,825,0.8961164129247159,5,5
stim_treatment,1078,567,0.9079885326965604,5,5
stim_treatment,2103,552,0.8251795686501868,2,2
stim_treatment,2032,582,0.8358484754744805,2,2
stim_treatment,1480,548,0.8638973070219115,1,1
stim_treatment,1993,762,0.8734500973750414,1,1
stim_treatment,841,461,0.9107305019620574,5,5
stim_treatment,1529,572,0.8659055229032644,10,10
stim_treatment,1569,565,0.861193105820674,1,1
stim_treatment,1101,472,0.8790693491147794,5,5
stim_treatment,1487,582,0.8715800601156461,8,8
stim_treatment,2421,714,0.8432927322110201,2,2
stim_treatment,1008,450,0.8833851770017556,11,11
stim_treatment,3082,1046,0.8654848199864361,8,8
stim_treatment,766,369,0.8900217601275957,5,5
stim_treatment,1870,623,0.8541024849969294,1,1
stim_treatment,2663,966,0.8714317314461175,2,2
stim_treatment,1153,468,0.8721080063844052,1,1
stim_treatment,3675,1055,0.8479759435074755,15,15
stim_treatment,313,187,0.9103591438371768,1,1
stim_treatment,1017,462,0.8860517441500292,1,1
stim_treatment,814,429,0.9044304334708326,5,5
stim_treatment,2496,819,0.8575431742668256,10,10
stim_treatment,2443,651,0.8304735971741632,2,2
stim_treatment,1910,636,0.8544433420377174,2,2
stim_treatment,1260,458,0.8582411164349943,11,11
stim_treatment,2280,712,0.8494744906039182,2,2
stim_treatment,705,389,0.9093320334225296,3,3
stim_treatment,1543,494,0.8448612898864281,2,2
stim_treatment,450,272,0.9175928770854357,6,6
stim_treatment,2622,966,0.873149413640513,8,8
stim_treatment,3076,758,0.8255964709298703,2,2
stim_treatment,2023,685,0.8577417129496818,1,1
stim_treatment,2150,752,0.8630970609625249,6,6
stim_treatment,3577,1012,0.8456914295714428,2,2
stim_treatment,1070,588,0.914171834706349,6,6
stim_treatment,1336,596,0.8878496787648384,1,1
stim_treatment,2692,912,0.8629533728532708,11,11
stim_treatment,238,146,0.9107017760809551,0,0
stim_treatment,1572,587,0.8661596144869423,1,1
stim_treatment,997,460,0.8879721649268199,5,5
stim_treatment,2245,852,0.8744405889647109,8,8
stim_treatment,1483,545,0.8629059294283528,1,1
stim_treatment,1599,454,0.8293325614252771,2,2
stim_treatment,3770,828,0.8159261242266397,2,2
stim_treatment,1487,550,0.8638379770098755,1,1
